Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
People's Liberation Army (C41),Military,Chinese Academy of Space Technology (CAST),Yaogan 27 (Remote Sensing Satellite 27),Earth Observation,2015-08-27,Long March 4C,Taiyuan Launch Center,2015-040A,40878,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Military,Shanghai Academy of Satellite Technology (SAST),"Yaogan 3 (Remote Sensing Satellite 3, Jian Bing 5-3, JB 5-3)",Earth Observation,2007-11-11,Long March,Taiyuan Launch Center,2007-055A,32289,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Chinese Academy of Space Technology (CAST),Yaogan 4 (Remote Sensing Satellite 4),Earth Observation,2008-12-01,Long March 2D,Jiuquan Satellite Launch Center,2008-061A,33446,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Shanghai Academy of Satellite Technology (SAST),"Yaogan 6 (Remote Sensing Satellite 6, Jian Bing 7-A)",Earth Observation,2009-04-22,Long March 2C,Taiyuan Launch Center,2009-021A,34839,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Chinese Academy of Space Technology (CAST),Yaogan 7 (Remote Sensing Satellite 7),Earth Observation,2009-12-09,Long March 2D,Jiuquan Satellite Launch Center,2009-069A,36110,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Shanghai Academy of Satellite Technology (SAST),Yaogan 8 (Remote Sensing Satellite 8),Earth Observation,2009-12-15,Long March 4C,Taiyuan Launch Center,2009-072A,36121,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Chinese Academy of Space Technology (CAST),Yaogan 9A (Remote Sensing Satellite 9A),Earth Observation,2010-03-05,Long March 4C,Jiuquan Satellite Launch Center,2010-009A,36413,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Chinese Academy of Space Technology (CAST),Yaogan 9B (Remote Sensing Satellite 9B),Earth Observation,2010-03-05,Long March 4C,Jiuquan Satellite Launch Center,2010-009B,36414,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Government,Chinese Academy of Space Technology (CAST),Yaogan 9C (Remote Sensing Satellite 9C),Earth Observation,2010-03-05,Long March 4C,Jiuquan Satellite Launch Center,2010-009C,36415,Sun-Synchronous,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Military,Chinese Academy of Space Technology (CAST),"Zhongxing 1A (Chinasat 1A, Fenghuo 2)",Communications,2011-09-18,Long March 3B,Xichang Satellite Launch Center,2011-047A,37804,,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Military,Chinese Academy of Space Technology (CAST),Zhongxing 20A,Communications,2010-11-24,Long March 3B,Xichang Satellite Launch Center,2010-064A,37234,,,,,38,2007-05-25,2015-09-09
People's Liberation Army (C41),Military/Government,China Great Wall Industry Corporation (CGWIC),Zhongxing 2A (Chinasat 2A),Communications,2012-05-26,Long March 3B,Xichang Satellite Launch Center,2012-028A,38352,,,,,38,2007-05-25,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1b-06  (0 Flock 1B-6 0901),Earth Observation,2015-03-03,Nanorack Deployer,International Space Station,1998-067FX,40454,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1b-11  (0 Flock 1B-11 0815),Earth Observation,2015-03-05,Nanorack Deployer,International Space Station,1998-067GC,40459,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1b-12  (0 Flock 1B-12 0824),Earth Observation,2015-03-05,Nanorack Deployer,International Space Station,1998-067GD,40460,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1b-21  (0 Flock 1B-21 0817),Earth Observation,2015-03-02,Nanorack Deployer,International Space Station,1998-067FQ,40427,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1b-22  (0 Flock 1B-22 081F),Earth Observation,2015-03-02,Nanorack Deployer,International Space Station,1998-067FR,40428,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1b-27 (0 Flock 1B27 0823),Earth Observation,2015-02-27,Nanorack Deployer,International Space Station,1998-067FN,40422,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-1  (0 Flock 1C-1 0903),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033T,40027,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-10  (0 Flock 1C-10 090C),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033P,40023,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-11 (0 Flock 1C-11 090D),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033Z,40033,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-2  (0 Flock 1C-2 0904),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033V,40029,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-3  (0 Flock 1C-3 0905),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AH,40041,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-4  (0 Flock 1C-4 0906),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033X,40031,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-5  (0 Flock 1C-5 0907),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AE,40038,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-6  (0 Flock 1C-6 0908),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AC,40036,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-7  90 Flock 1C-7 0909),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033S,40026,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-8  (0 Flock 1C-8 090A),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AG,40040,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1c-9  (0 Flock 1C-9 090B),Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AB,40035,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1d-1  (0 Flock 1DP-1 0A16),Earth Observation,2015-03-03,Nanorack Deployer,International Space Station,2015-067FU,40451,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1d-2  (0 Flock 1DP-2 0C02),Earth Observation,2015-03-03,Nanorack Deployer,International Space Station,2015-067FV,40452,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-1  (0 Flock 1E-1 0B1A),Earth Observation,2015-07-14,Nanorack Deployer,International Space Station,1998-067GF,40723,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-10  (0 Flock 1E-10 0B09),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GP,40737,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-11  (0 Flock 1E-11 0B1E),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GQ,40738,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-12  (0 Flock 1E-12 0B0A),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GR,40739,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-13  (0 Flock 1E-13 0C07),Earth Observation,2015-07-16,Nanorack Deployer,International Space Station,1998-067GS,40740,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-14  (0 Flock 1E-14 0B0F),Earth Observation,2015-07-16,Nanorack Deployer,International Space Station,1998-067GT,40741,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-2  (0 Flock 1E-2 0B10),Earth Observation,2015-07-13,Nanorack Deployer,International Space Station,1998-067GE,40722,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-3  (0 Flock 1E-3 0C03),Earth Observation,2015-07-14,Nanorack Deployer,International Space Station,1998-067GH,40725,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-4  (0 Flock 1E-4 0C06),Earth Observation,2015-07-14,Nanorack Deployer,International Space Station,1998-067GG,40724,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-5  (0 Flock 1E-5 0B07),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GL,40728,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-6  (0 Flock 1E-6 0B0B),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GM,40729,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-7  (0 Flock 1E-7 0B0E),Earth Observation,2015-07-14,Nanorack Deployer,International Space Station,1998-067GJ,40726,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-8  (0 Flock 1E-8 0B0D),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GK,40727,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove 1e-9  (0 Flock 1E-9 0B1F),Earth Observation,2015-07-15,Nanorack Deployer,International Space Station,1998-067GN,40736,Polar,,,,34,2013-11-21,2015-09-09
"Planet Labs, Inc.",Commercial,"Planet Labs, Inc.",Dove-3,Technology Development,2013-11-21,Dnepr,Dombarovsky Air Base,2013-066P,39429,Sun-Synchronous,,,,34,2013-11-21,2015-09-09
PT Indosat,Commercial,Boeing Satellite Systems,Palapa C2,Communications,1996-05-15,Ariane 44L,Guiana Space Center,1996-030A,23864,,15,180,2011-05-15,2,1996-05-15,2015-09-09
PT Indosat,Commercial,Thales Alenia Space,Palapa D1,Communications,2009-08-31,Long March 3B,Xichang Satellite Launch Center,2009-046A,35812,,15,180,2024-08-31,2,1996-05-15,2015-09-09
PT Telkomunikasi,Commercial,Lockheed Martin Missiles and Space,Telkom 1,Communications,1999-08-12,Ariane 44P,Guiana Space Center,1999-042A,25880,,15,180,2014-08-12,2,1999-08-12,2015-09-09
PT Telkomunikasi,Commercial,Orbital Sciences Corp.,Telkom 2,Communications,2005-11-16,Ariane 5 ECA,Guiana Space Center,2005-046A,28902,,15,180,2020-11-16,2,1999-08-12,2015-09-09
"QuetzSat, S. de R.L. de C.V. (leased from Echostar Technologies, LLC)",Commercial,Lockheed Martin Astro Space,Echostar 1,Communications,1995-12-28,Long March 2E,Xichang Satellite Launch Center,1995-073A,23754,,12,144,2007-12-28,1,1995-12-28,2015-09-09
Radarsat International,Commercial,"MacDonald, Dettwiler/Thales Alenia Spazio",Radarsat-2,Earth Observation,2007-12-14,Soyuz,Baikonur Cosmodrome,2007-061A,32382,Sun-Synchronous,7,84,2014-12-14,1,2007-12-14,2015-09-09
RapidEye AG,Commercial,"Surrey Satellite Technology, Ltd.",RapidEye-1 (RapidEye-C),Earth Observation,2008-08-29,Dnepr,Baikonur Cosmodrome,2008-040C,33314,,7,84,2015-08-29,5,2008-08-29,2015-09-09
RapidEye AG,Commercial,"Surrey Satellite Technology, Ltd.",RapidEye-2 (RapidEye A),Earth Observation,2008-08-29,Dnepr,Baikonur Cosmodrome,2008-040A,33312,,7,84,2015-08-29,5,2008-08-29,2015-09-09
RapidEye AG,Commercial,"Surrey Satellite Technology, Ltd.",RapidEye-3 (RapidEye D),Earth Observation,2008-08-29,Dnepr,Baikonur Cosmodrome,2008-040D,33315,,7,84,2015-08-29,5,2008-08-29,2015-09-09
RapidEye AG,Commercial,"Surrey Satellite Technology, Ltd.",RapidEye-4 (RapidEye E),Earth Observation,2008-08-29,Dnepr,Baikonur Cosmodrome,2008-040E,33316,,7,84,2015-08-29,5,2008-08-29,2015-09-09
RapidEye AG,Commercial,"Surrey Satellite Technology, Ltd.",RapidEye-5 (RapidEye B),Earth Observation,2008-08-29,Dnepr,Baikonur Cosmodrome,2008-040B,33313,,7,84,2015-08-29,5,2008-08-29,2015-09-09
Regional African Satellite Communications Organization (RASCOM),Commercial,Thales Alenia Space,Rascom-QAF 1R,Communications,2010-08-04,Ariane 5,Guiana Space Center,2010-037B,36831,,15,180,2025-08-04,1,2010-08-04,2015-09-09
Research Laboratory of Aerospace Technology (NILAKT ROSTO),Civil,OAO ISS,"Yubileiny (Jubilejnyj, Radio Sputnik 30 (RS-30))",Technology Development,2008-05-23,Rokot,Plesetsk Cosmodrome,2008-025A,32953,Intermediate,,,,1,2008-05-23,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-1,Technology Development,2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025D,28369,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-2,Technology Development,2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025E,28370,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-3,Communications,2007-04-17,Dnepr,Baikonur Cosmodrome,2007-012J,31125,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-4,Communications,2007-04-17,Dnepr,Baikonur Cosmodrome,2007-012L,31127,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-5,Communications,2007-04-17,Dnepr,Baikonur Cosmodrome,2007-012H,31124,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-6,Communications,2007-04-17,Dnepr,Baikonur Cosmodrome,2007-012E,31121,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Commercial,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudicomsat-7,Communications,2007-04-17,Dnepr,Baikonur Cosmodrome,2007-012C,31119,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Government,Riyadh Space Research Institute,Saudisat-2,Earth Observation,2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025F,28371,Sun-Synchronous,,,,9,2004-06-29,2015-09-09
Riyadh Space Research Institute,Government,King Abdulaziz City for Science and Technology,Saudisat-3,Earth Observation,2007-04-17,Dnepr,Baikonur Cosmodrome,2007-012B,31118,,,,,9,2004-06-29,2015-09-09
Roshydromet - Planeta,Government,Lavochkin,Electro-L1 (GOMS 2 [Geostationary Ioperational Meteorological Satellite 2],Earth Observation,2011-01-20,Zenit,Baikonur Cosmodrome,2011-001A,37344,,10,120,2021-01-20,1,2011-01-20,2015-09-09
RS3A Control Station,Civil,Nilakt Posto and radio amateurs,"Radio-ROSTO (RS-15, Radio Sputnik 15, Russian Defence, Sports and Technical Organization - ROSTO)",Communications,1994-12-26,Rokot,Baikonur Cosmodrome,1994-085A,23439,,,,,1,1994-12-26,2015-09-09
Russian Federal Service For Hydrometeorology and Environmental Monitoring (ROSHYDROMET),Government,VNIIEM,Meteor-M N-2,Earth Observation,2014-07-08,Soyuz 2-1b,Baikonur Cosmodrome,2014-037A,40069,Polar,5,60,2019-07-08,1,2014-07-08,2015-09-09
Russian Federal Space Agency,Government,ISS Reshetnev/Thales Alenia Space,Luch 5A,Communications,2011-12-11,Proton M,Baikonur Cosmodrome,2011-074B,37951,,,,,3,2011-12-11,2015-09-09
Russian Federal Space Agency,Government,OAO ISS,Luch 5B,Communications,2012-11-02,Proton M,Baikonur Cosmodrome,2012-061A,38977,,,,,3,2011-12-11,2015-09-09
Russian Federal Space Agency,Government,OAO Rešetn?va,Luch 5V,Communications,2014-04-28,Proton M,Baikonur Cosmodrome,2014-023A,39727,,10,120,2024-04-28,3,2011-12-11,2015-09-09
Russian Satellite Communications Co.,Commercial,Hughes Electronics Corp.,DirecTV-1R,Communications,1999-10-10,Zenit 3SL,Sea Launch (Odyssey),1999-056A,25937,,15,180,2014-10-10,1,1999-10-10,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-2A (Ekspress A No. 2),Communications,2000-03-12,Proton K,Baikonur Cosmodrome,2000-013A,26098,,10,120,2010-03-12,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,"Express-A1R (Express 4A, Ekspress-A No. 4)",Communications,2002-06-10,Proton K,Baikonur Cosmodrome,2002-029A,27441,,,,,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-AM2,Communications,2005-03-29,Proton K,Baikonur Cosmodrome,2005-010A,28629,,12,144,2017-03-29,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-AM3,Communications,2005-06-24,Proton K,Baikonur Cosmodrome,2005-023A,28707,,12,144,2017-06-24,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Thales Alenia Space,Express-AM33,Communications,2008-01-28,Proton M,Baikonur Cosmodrome,2008-003A,32478,,12,144,2020-01-28,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Thales Alenia Space,Express-AM44,Communications,2009-02-11,Proton M,Baikonur Cosmodrome,2009-007A,33595,,12,144,2021-02-11,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,OAO-ISS,Express-AM5,Communications,2013-12-26,Proton M,Baikonur Cosmodrome,2013-077A,39487,,15,180,2028-12-26,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,ISS Reshetnev,Express-AM6,Communications,2014-10-21,Proton M,Baikonur Cosmodrome,2014-064A,40277,,15,180,2029-10-21,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,Airbus Defense and Space,Express-AM7,Communications,2015-03-18,Proton M,Baikonur Cosmodrome,2015-012A,40505,,15,180,2030-03-18,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,OAO-ISS,Express-AT1,Communications,2014-03-15,Proton M,Baikonur Cosmodrome,2014-010A,39612,,15,180,2029-03-15,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik),Commercial,OAO-ISS,Express-AT2,Communications,2014-03-15,Proton M,Baikonur Cosmodrome,2014-010B,39613,,15,180,2029-03-15,11,2000-03-12,2015-09-09
Russian Satellite Communications Company (Intersputnik)/EUTELSAT,Commercial,NPO-PM/Alcatel,Express AM22 (Sesat 2),Communications,2003-12-28,Proton K,Baikonur Cosmodrome,2003-060A,28134,,12,144,2015-12-28,1,2003-12-28,2015-09-09
Russian Space Agency (RKA)/Ministry of Defense,Government/Commercial,TsSKB Progress (State Research & Production Space Rocket Center),Resurs-P1,Earth Observation,2013-06-25,Soyuz-2.1b,Baikonur Cosmodrome,2013-030A,39186,,3,36,2016-06-25,2,2013-06-25,2015-09-09
Russian Space Agency (RKA)/Ministry of Defense,Government/Commercial,TsSKB Progress (State Research & Production Space Rocket Center),Resurs-P2,Earth Observation/Communications/Space Science,2014-12-26,Soyuz 2-1b,Baikonur Cosmodrome,2014-087A,40360,,3,36,2017-12-26,2,2013-06-25,2015-09-09
"Samara State Aerospace University, SGAU",Civil,TsSKB Progress,AIST-1,Technology Development,2013-12-28,"Soyuz 2,1v",Plesetsk Cosmodrome,2013-078C,39492,,,,,2,2013-04-19,2015-09-09
"Samara State Aerospace University, SGAU",Civil,"Samara State Aerospace University, SGAU",AIST-2,Technology Development,2013-04-19,Soyuz 2.1a,Baikonur Cosmodrome,2013-015D,39133,,3,36,2016-04-19,2,2013-04-19,2015-09-09
Satellogic S.A.,Commercial,Satellogic S.A.,Bugsat-1 (Tita),Technology Development,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033E,40014,Sun-Synchronous,,,,1,2014-06-19,2015-09-09
Scientific Production Corporation (joint stock creation of Russian Space Agency),Government,All-Russia Research Institute of Electromechanics (NPP VNIIEM),Canopus-B (Kanopus Vulcan 1) ,Earth Observation,2012-07-22,Soyuz-Fregat,Baikonur Cosmodrome,2012-039A,38707,Sun-Synchronous,5,60,2017-07-22,1,2012-07-22,2015-09-09
Scuola Universitaria Professionale della Svizzera Italiana - Dipartimento Tecnologie Innovative,Civil,Scuola Universitaria Professionale della Svizzera Italiana - Dipartimento Tecnologie Innovative,TISat-1 (Ticano Satellite),Technology Development,2010-07-12,PSLV,Sriharikota Launch Station,2010-035E,36799,Sun-Synchronous,,,,1,2010-07-12,2015-09-09
Secretaria de Comunicaciones y Transportes (SCT),Government/Military,Orbital Sciences Corp.,Mexsat-3 (Mexsat Bicentenario),Communications,2012-12-19,Atlas 5 ECA,Guiana Space Center,2012-075B,39035,,15,180,2027-12-19,1,2012-12-19,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Lockheed Martin Commercial Space Systems,"AMC-1 (Americom 1, GE-1)",Communications,1996-09-08,Atlas 2A,Cape Canaveral,1996-054A,24315,,15,180,2011-09-08,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 1D,Communications,1994-11-01,Ariane 42P,Guiana Space Center,1994-070A,23331,,15,180,2009-11-01,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 1E,Communications,1995-10-19,Ariane 42L,Guiana Space Center,1995-055A,23686,,14,168,2009-10-19,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 1F,Communications,1996-04-18,Proton K,Baikonur Cosmodrome,1996-021A,23842,,15,180,2011-04-18,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 1G,Communications,1997-12-02,Proton K,Baikonur Cosmodrome,1997-076A,25071,,15,180,2012-12-02,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 1H,Communications,1999-06-18,Proton D,Baikonur Cosmodrome,1999-033A,25785,,15,180,2014-06-18,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Lockheed Martin Commercial Space Systems,Astra 1KR,Communications,2006-04-20,Atlas 5,Cape Canaveral,2006-012A,29055,,15,180,2021-04-20,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Lockheed Martin Commercial Space Systems,Astra 1L,Communications,2007-05-04,Ariane 5 ECA,Guiana Space Center,2007-016A,31306,,15,180,2022-05-04,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,EADS Astrium,Astra 1M,Communications,2008-11-05,Proton M,Baikonur Cosmodrome,2008-057A,33436,,15,180,2023-11-05,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,EADS Astrium,Astra 1N,Communications,2011-08-06,Ariane 5 ECA,Guiana Space Center,2011-041A,37775,,15,180,2026-08-06,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 2A,Communications,1998-08-30,Proton K,Baikonur Cosmodrome,1998-050A,25462,,15,180,2013-08-30,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Astrium,Astra 2B,Communications,2000-09-14,Ariane 5G,Guiana Space Center,2000-054A,26494,,,,,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Boeing Satellite Systems,Astra 2C,Communications,2001-06-16,Proton K,Baikonur Cosmodrome,2001-025A,26853,,15,180,2016-06-16,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Hughes,Astra 2D,Communications,2000-12-19,Ariane 5G,Guiana Space Center,2000-081A,26638,,15,180,2015-12-19,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,EADS Astrium,Astra 2E,Communications,2013-09-29,Proton M,Baikonur Cosmodrome,2013-056A,39285,,15,180,2028-09-29,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,EADS Astrium,Astra 2F,Communications,2012-09-28,Ariane 5 ECA,Guiana Space Center,2012-051A,38778,,15,180,2027-09-28,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Airbus Defense and Space,Astra 2G,Communications,2014-12-27,Proton-M,Baikonur Cosmodrome,2014-089A,40364,,15,180,2029-12-27,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Boeing Satellite Systems,Astra 3A,Communications,2002-03-29,Ariane 44L,Guiana Space Center,2002-015B,27400,,10,120,2012-03-29,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,EADS Astrium,Astra 3B,Communications,2010-05-21,Ariane 5 ECA,Guiana Space Center,2010-021A,36581,,15,180,2025-05-21,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,EADS Astrium,Astra 5B,Communications,2014-03-22,Ariane 5 ECA,Guiana Space Center,2014-011B,39617,,15,180,2029-03-22,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Alcatel Space Industries,"NSS-10 (Star One C-12, AMC-12, Americom 12, Worldsat 2)",Communications,2005-02-03,Proton/Breeze M,Baikonur Cosmodrome,2005-003A,28526,,16,192,2021-02-03,26,1994-11-01,2015-09-09
SES (Société Européenne des Satellites (SES)),Commercial,Lockheed Martin Commercial Space Systems,"NSS-11 (Worldsat-1, AAP-1, GE-1A)",Communications,2000-10-02,Proton K,Baikonur Cosmodrome,2000-059A,26554,,15,180,2015-10-02,26,1994-11-01,2015-09-09
