Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 18 (Iridium SV018),Communications,1997-07-09,Delta II 7920,Vandenberg AFB,1997-034D,24872,LEO/P,8,96,2005-07-09,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 19 (Iridium SV019),Communications,1997-09-27,Delta II 7920,Vandenberg AFB,1997-056A,24965,LEO/P,8,96,2005-09-27,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 20A,Communications,1998-12-19,Long March 2C,Taiyuan Launch Center,1998-074A,25578,LEO/P,8,96,2006-12-19,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 21A (Iridium SVO93),Communications,1999-06-11,Long March 2C,Taiyuan Launch Center,1999-032B,25778,LEO/P,8,96,2007-06-11,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 22 (Iridium SV022),Communications,1997-08-21,Delta II 7920,Vandenberg AFB,1997-043E,24907,LEO/P,8,96,2005-08-21,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 23 (Iridium SV023),Communications,1997-08-21,Delta II 7920,Vandenberg AFB,1997-043D,24906,LEO/P,8,96,2005-08-21,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 25 (Iridium SV025),Communications,1997-08-21,Delta II 7920,Vandenberg AFB,1997-043B,24904,LEO/P,8,96,2005-08-21,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 26 (Iridium SV026),Communications,1997-08-21,Delta II 7920,Vandenberg AFB,1997-043A,24903,LEO/P,8,96,2005-08-21,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 28 (Iridium SV028),Communications,1997-09-14,Proton-K,Baikonur Cosmodrome,1997-051E,24948,LEO/P,8,96,2005-09-14,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 29 (Iridium SV029),Communications,1997-09-14,Proton-K,Baikonur Cosmodrome,1997-051A,24944,LEO/P,8,96,2005-09-14,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 3 (Iridium SV078),Communications,1998-08-19,Long March 2C,Taiyuan Launch Center,1998-048A,25431,LEO/P,8,96,2006-08-19,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 30 (Iridium SV030),Communications,1997-09-14,Proton-K,Baikonur Cosmodrome,1997-051F,24949,LEO/P,8,96,2005-09-14,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 31 (Iridium SVO31),Communications,1997-09-14,Proton-K,Baikonur Cosmodrome,1997-051G,24950,LEO/P,8,96,2005-09-14,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 32 (Iridium  SV032),Communications,1997-09-14,Proton-K,Baikonur Cosmodrome,1997-051B,24945,LEO/P,8,96,2005-09-14,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 33 (Iridium SV033),Communications,1997-09-14,Proton-K,Baikonur Cosmodrome,1997-051C,24946,LEO/P,8,96,2005-09-14,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 34 (Iridium SV034),Communications,1997-09-27,Delta II 7920,Vandenberg AFB,1997-056E,24969,LEO/P,8,96,2005-09-27,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 35 (Iridium SV035),Communications,1997-09-27,Delta II 7920,Vandenberg AFB,1997-056D,24968,LEO/P,8,96,2005-09-27,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 36 (Iridium SV036),Communications,1997-09-27,Delta II 7920,Vandenberg AFB,1997-056C,24967,LEO/P,8,96,2005-09-27,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 37 (Iridium SV037),Communications,1997-09-27,Delta II 7920,Vandenberg AFB,1997-056B,24966,LEO/P,8,96,2005-09-27,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 39 (Iridium SV039),Communications,1997-11-09,Delta II 7920,Vandenberg AFB,1997-069D,25042,LEO/P,8,96,2005-11-09,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 4 (Iridium SV004),Communications,1997-05-05,Delta II 7920,Vandenberg AFB,1997-020E,24796,LEO/P,8,96,2005-05-05,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 40 (Iridium SV040),Communications,1997-11-09,Delta II 7920,Vandenberg AFB,1997-069C,25041,LEO/P,8,96,2005-11-09,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 41 (Iridium SV041),Communications,1997-11-09,Delta II 7920,Vandenberg AFB,1997-069B,25040,LEO/P,8,96,2005-11-09,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 42 (Iridium SV042),Communications,1997-12-08,Long March 2C,Taiyuan Launch Center,1997-077A,25077,LEO/P,8,96,2005-12-08,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 43 (Iridium SV043),Communications,1997-11-09,Delta II 7920,Vandenberg AFB,1997-069A,25039,LEO/P,8,96,2005-11-09,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 45 (Iridium SV045),Communications,1997-12-20,Delta II 7920,Vandenberg AFB,1997-082A,25104,LEO/P,8,96,2005-12-20,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 47 (Iridium SV047),Communications,1997-12-20,Delta II 7920,Vandenberg AFB,1997-082C,25106,LEO/P,8,96,2005-12-20,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 49 (Iridium SV049),Communications,1997-12-20,Delta II 7920,Vandenberg AFB,1997-082E,25108,LEO/P,8,96,2005-12-20,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 5 (Iridium SV005),Communications,1997-05-05,Delta II 7920,Vandenberg AFB,1997-020D,24795,LEO/P,8,96,2005-05-05,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 50 (Iridium SV050),Communications,1998-02-18,Delta II 7920,Vandenberg AFB,1998-010D,25172,LEO/P,8,96,2006-02-18,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 52 (Iridium SV052),Communications,1998-02-18,Delta II 7920,Vandenberg AFB,1998-010A,25169,LEO/P,8,96,2006-02-18,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 53 (Iridium SV053),Communications,1998-02-18,Delta II 7920,Vandenberg AFB,1998-010E,25173,LEO/P,8,96,2006-02-18,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 54 (Iridium SV054),Communications,1998-02-18,Delta II 7920,Vandenberg AFB,1998-010C,25171,LEO/P,8,96,2006-02-18,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 55 (Iridium SV055),Communications,1998-03-30,Delta II 7920,Vandenberg AFB,1998-019A,25272,LEO/P,8,96,2006-03-30,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 56 (Iridium SV056),Communications,1998-02-18,Delta II 7920,Vandenberg AFB,1998-010B,25170,LEO/P,8,96,2006-02-18,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 57 (Iridium SV057),Communications,1998-03-30,Delta II 7920,Vandenberg AFB,1998-019B,25273,LEO/P,8,96,2006-03-30,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 58 (Iridium SV058),Communications,1998-03-30,Delta II 7920,Vandenberg AFB,1998-019C,25274,LEO/P,8,96,2006-03-30,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 59 (Iridium SV059),Communications,1998-03-30,Delta II 7920,Vandenberg AFB,1998-019D,25275,LEO/P,8,96,2006-03-30,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 6 (Iridium SV006),Communications,1997-05-06,Delta II 7920,Vandenberg AFB,1997-020C,24794,LEO/P,8,96,2005-05-06,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 60 (Iridium SV060),Communications,1998-03-30,Delta II 7920,Vandenberg AFB,1998-019E,25276,LEO/P,8,96,2006-03-30,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 61 (Iridium SV061),Communications,1998-03-25,Long March 2C,Taiyuan Launch Center,1998-018B,25263,LEO/P,8,96,2006-03-25,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 62 (Iridium SV062),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021A,25285,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 63 (Iridium SV063),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021B,25286,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 64 (Iridium SV064),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021C,25287,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 65 (Iridium SV065),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021D,25288,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 66 (Iridium SV066),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021E,25289,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 67 (Iridium SV067),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021F,25290,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 68 (Iridium SV068),Communications,1998-04-07,Proton-K,Baikonur Cosmodrome,1998-021G,25291,LEO/P,8,96,2006-04-07,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 7 (Iridium SV007),Communications,1997-05-05,Delta II 7920,Vandenberg AFB,1997-020B,24793,LEO/P,8,96,2005-05-05,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 70 (Iridium SV070),Communications,1998-05-17,Delta II 7920,Vandenberg AFB,1998-032A,25342,LEO/P,8,96,2006-05-17,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 72 (Iridium SV072),Communications,1998-05-17,Delta II 7920,Vandenberg AFB,1998-032B,25343,LEO/P,8,96,2006-05-17,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 74 (Iridium SV074),Communications,1998-05-17,Delta II 7920,Vandenberg AFB,1998-032D,25345,LEO/P,8,96,2006-05-17,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 75 (Iridium SV075),Communications,1998-05-17,Delta II 7920,Vandenberg AFB,1998-032E,25346,LEO/P,8,96,2006-05-17,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 76 (Iridium SV076),Communications,1998-08-19,Long March 2C,Taiyuan Launch Center,1998-048B,25432,LEO/P,8,96,2006-08-19,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 77 (Iridium SV077),Communications,1998-09-08,Delta II 7920,Vandenberg AFB,1998-051E,25471,LEO/P,8,96,2006-09-08,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 8 (Iridium SV008),Communications,1997-05-05,Delta II 7920,Vandenberg AFB,1997-020A,24792,LEO/P,8,96,2005-05-05,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 80 (Iridium SV080),Communications,1998-09-08,Delta II 7920,Vandenberg AFB,1998-051C,25469,LEO/P,8,96,2006-09-08,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 81 (Iridium SV081),Communications,1998-09-08,Delta II 7920,Vandenberg AFB,1998-051B,25468,LEO/P,8,96,2006-09-08,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 82 (Iridium SV082),Communications,1998-09-08,Delta II 7920,Vandenberg AFB,1998-051A,25467,LEO/P,8,96,2006-09-08,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 83 (Iridium SV083),Communications,1998-11-06,Delta II 7920,Vandenberg AFB,1998-066E,25531,LEO/P,8,96,2006-11-06,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 84 (Iridium SV084),Communications,1998-11-06,Delta II 7920,Vandenberg AFB,1998-066D,25530,LEO/P,8,96,2006-11-06,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 86 (Iridium SV086),Communications,1998-11-06,Delta II 7920,Vandenberg AFB,1998-066B,25528,LEO/P,8,96,2006-11-06,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 89 (iridium SV089),Communications,,,Vandenberg AFB,1998-074B,,LEO/P,8,96,,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 90 (Iridium SV090),Communications,2002-02-11,Delta II,Vandenberg AFB,2002-005A,27372,LEO/P,8,96,2010-02-11,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 91 (Iridium SV091),Communications,2002-02-11,Delta II,Vandenberg AFB,2002-005B,27373,LEO/P,8,96,2010-02-11,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 92 (Iridium SV092),Communications,,,,1999-032A,,LEO/P,8,96,,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 93 (Iridium SV093),Communications,,,,1999-032B,,LEO/P,8,96,,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 94 (Iridium SV094),Communications,2002-02-11,Delta II,Vandenberg AFB,2002-005C,27374,LEO/P,8,96,2010-02-11,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 95 (Iridium SV095),Communications,2002-02-11,Delta II,Vandenberg AFB,2002-005D,27375,LEO/P,8,96,2010-02-11,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 96 (Iridium SV096),Communications,2002-02-11,Delta II,Vandenberg AFB,2002-005E,27376,LEO/P,8,96,2010-02-11,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 97 (Iridium SV097),Communications,2002-06-20,Rokot/BrizKM,Plesetsk Cosmodrome,2002-031A,27450,LEO/P,8,96,2010-06-20,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium 98 (Iridium SV098),Communications,2002-06-20,Rokot/BrizKM,Plesetsk Cosmodrome,2002-031B,27451,LEO/P,8,96,2010-06-20,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium MFS-1,Experimental,1997-09-01,Long March 2C,Taiyuan Launch Center,1997-048A,24925,LEO/P,8,96,2005-09-01,80,,2006-03-17
Iridium Satellite LLC,Gov/Mil/Comm,Motorola Satellite Communications Group,Iridium MFS-2,Experimental,1997-09-01,Long March 2C,Taiyuan Launch Center,1997-048B,24926,LEO/P,8,96,2005-09-01,80,,2006-03-17
Israel Aircraft Industries,Military/Commercial,IAI/Alcatel/Daimler-Benz Aerospace,Amos 1,Communications,1996-05-16,Ariane 44L,Guiana Space Center,1996-030B,23865,"GEO, 3.94° W",11,132,2007-05-16,2,1996-05-16,2006-03-17
Israel Aircraft Industries,Military/Commercial,Israel Aircraft Industries (IAI),Amos 2,Communications,2003-12-27,Soyuz-Fregat,Baikonur Cosmodrome,2003-059A,28132,"GEO, 4° W",12,144,2015-12-27,2,1996-05-16,2006-03-17
Italian Defense Ministry,Military,Alenia Spazio,Sicral 1,Communications,2001-02-07,Ariane 44L,Guiana Space Center,2001-005A,26694,"GEO, 16.20° E",10,120,2011-02-07,1,2001-02-07,2006-03-17
Japan Aerospace Exploration Agency (JAXA),Government,"NEC Toshiba Space Systems, Ltd. (NTSpace)",Kirari (OICETS - Optical Inter-Orbit Communications Engineering Test Satellite),Technology Development,2005-08-23,Dnepr,Baikonur Cosmodrome,2005-031A,28809,"LEO, Sun-sync.",1,12,2006-08-23,1,2005-08-23,2006-03-17
Japan Aerospace Exploration Agency (JAXA)/Institute of Space and Astronautical Science (ISAS),Japan,Japan Aerospace Exploration Agency (JAXA),Astro-F (Akari),Scientific Research,2006-02-21,M-5,Uchinoura Space Center,2006-005A,28939,"LEO, Sun-sync.",0.5,6,2006-08-21,1,2006-02-21,2006-03-17
Japan Aerospace Exploration Agency (JAXA)/NASA,Government,Institute of Space and Astronautical Science (ISAS),Suzaku (Astro E2),Astrophysics,2005-07-10,M5,Uchinoura Space Center,2005-025A,28773,LEO/I,5,60,2010-07-10,1,2005-07-10,2006-03-17
Japan Amateur Radio League,Civil,Nippon Electric Co. (NEC),"JAS-2 (Fuji-Oscar-29, Fuji-3)",Amateur Radio,1996-08-17,H2,Tanegashima Space Center Space Center,1996-046B,24278,"LEO, Sun-sync.",,,,1,1996-08-17,2006-03-17
Japan Meteorological Agency/Meteorological Satellite Center (MSC),Government,Mitsubishi Electric/Boeing/Alcatel,MTSAT-2 (Multi-Functional Transport Satellite),Meteorology,2006-02-18,H-2A,Tanegashima Space Center,2006-004A,28937,"GEO, 145° E",5,60,2011-02-18,1,2006-02-18,2006-03-17
"Japan Satellite Systems, Inc.",Commercial,Boeing Satellite Systems,JCSAT 1B (JCSAT 5),Communications,1997-12-02,Ariane 4,Guiana Space Center,1997-075A,25067,"GEO, 150.01° E",12,144,2009-12-02,7,1995-08-29,2006-03-17
"Japan Satellite Systems, Inc.",Commercial,Boeing Satellite Systems,"JCSAT 2A (JCSAT 8, Japanese Communications Satellite 8)",Communications,2002-03-29,Ariane 44L,Guiana Space Center,2002-015A,27399,"GEO, 153.99° E",11,132,2013-03-29,7,1995-08-29,2006-03-17
"Japan Satellite Systems, Inc.",Commercial,Boeing Satellite Systems,JCSAT 3 (Japanese Communications Satellite 3),Communications,1995-08-29,Atlas 2 AS,Cape Canaveral,1995-043A,23649,"GEO, 127.98° E",12,144,2007-08-29,7,1995-08-29,2006-03-17
