Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
KT Corporation,Commercial,Lockheed Martin Astro Space,Koreasat 2 (Mugunghwa 2),Communications,1996-01-14,Delta II,Cape Canaveral,1996-003A,23768,,10,120,2006-01-14,2,1996-01-14,2010-04-01
KT Corporation,Commercial,Lockheed Martin Astro Space,Koreasat 3 (Mugungwha 3),Communications,1999-09-04,Ariane,Guiana Space Center,1999-046A,25894,,15,180,2014-09-04,2,1996-01-14,2010-04-01
KT Corporation/Korean Agency for Defense Development (ADD),Military/Commercial,Alcatel Alenia Space,Koreasat 5 (Mugungwha 5),Communications,2006-08-22,Zenit 3SL,Sea Launch (Odyssey),2006-034A,29349,,,,,1,2006-08-22,2010-04-01
La Sapienza University of Rome,Civil,La Sapienza University of Rome,Unisat-3 (University Satellite 3),Scientific Research,2004-06-29,Dnepr 1,Baikonur Cosmodrome,2004-025H,28373,Sun-Synchronous,,,,1,2004-06-29,2010-04-01
Leased to APT Satellite Holdings Ltd./Loral Skynet,Commercial,Space Systems/Loral,Apstar 2R (Telstar 10),Communications,1997-10-17,Long March 3B,Xichang Satellite Launch Center,1997-062A,25010,,15,180,2012-10-17,1,1997-10-17,2010-04-01
Lockheed Martin Intersputnik,Commercial,Lockheed Martin,LMI-1 (Lockheed Martin-Intersputnik-1),Communications,1999-09-26,Proton,Baikonur Cosmodrome,1999-053A,25924,,15,180,2014-09-26,1,1999-09-26,2010-04-01
Loral Skynet do Brasil (Loral Skynet),Commercial,Space Systems/Loral,Estrela do Sul 1 (Telstar 14),Communications,2004-01-11,Zenit-3SL,Sea Launch (Odyssey),2004-001A,28137,,,,,1,2004-01-11,2010-04-01
Loral Skynet Satellite Services (Loral Global Alliance)/APT Satellite Holdings Ltd.,Commercial,Space Systems/Loral,Telstar 18 (Apstar 5),Communications,2004-06-29,Zenit-3SL,Sea Launch (Odyssey),2004-024A,28364,,13,156,2017-06-29,1,2004-06-29,2010-04-01
Los Alamos National Labs (LANL),Government,Surrey Satellite Technologies Ltd.,CFESat (Cibola Flight Experiment Satellite),Technology Development,2007-03-09,Atlas 5,Cape Canaveral,2007-006F,30777,,,,,1,2007-03-09,2010-04-01
Los Alamos National Labs/DOE,Government,Los Alamos National Lab/Sandia National Lab,FORTÉ (Fast On-orbit Recording of Transient Events),Earth Observation,1997-08-29,Pegasus-XL,Vandenberg AFB,1997-047A,24920,Intermediate,3,36,2000-08-29,1,1997-08-29,2010-04-01
Mabuhay Philippines Satellite Corp.,Commercial,Space Systems/Loral,Agila 2 (Mabuhay 1),Communications,1997-08-19,Long March CZ-3B,Xichang Satellite Launch Center,1997-042A,24901,,15,180,2012-08-19,1,1997-08-19,2010-04-01
Malaysian National Space Agency,Government,Astronautic Technology (M) Sdn Bhd,RazakSat (MACSat),Remote Sensing,2009-07-14,Falcon 1,Kwajalein Island,2009-037A,35578,Intermediate,3,36,2012-07-14,1,2009-07-14,2010-04-01
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,"Africasat-1 (Measat 1, Malaysia East Asia Sat 1)",Communications,1996-01-13,Ariane 44L,Guiana Space Center,1996-002B,23765,,12.2,146,2008-03-13,4,1996-01-13,2010-04-01
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,Measat 2 (Malaysia East Asia Sat 2),Communications,1996-11-14,Ariane 44L,Guiana Space Center,1996-063B,24653,,11.5,138,2008-05-14,4,1996-01-13,2010-04-01
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Boeing Satellite Systems,Measat 3 (Malaysia East Asia Sat 3),Communications,2006-12-11,Proton M,Baikonur Cosmodrome,2006-056A,29648,,15,180,2021-12-11,4,1996-01-13,2010-04-01
MEASAT Satellite Systems Sdn. Bhd.,Commercial,Orbital Sciences Corp.,Measat 3A (Malaysia East Asia Sat 3A),Communications,2009-06-21,Zenit-3SLB,Baikonur Cosmodrome,2009-032A,35362,,15,180,2024-06-21,4,1996-01-13,2010-04-01
Military Satellite Communications - US Air Force,Military,Boeing Integrated Defense Systems,"Wideband Global Satcom 1 (WGS-1, USA 195)",Communications,2007-10-11,Atlas 5,Cape Canaveral,2007-046A,32258,,,,,3,2007-10-11,2010-04-01
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 2 (WGS-2, USA 204)",Communications,2009-04-04,Atlas 5,Cape Canaveral,2009-017A,34713,,,,,3,2007-10-11,2010-04-01
Military Satellite Communications - US Air Force,Military,Boeing Satellite Systems,"Wideband Global Satcom 3 (WGS-3, USA 211)",Communications,2009-12-06,Delta 4,Cape Canaveral,2009-068A,36108,,,,,3,2007-10-11,2010-04-01
Military Space Forces (VKS),Government,JSC - ISS - Reshetnev Company,Meridian-2,Communications,2009-05-20,Soyuz-Fregat (Soyuz 2),Plesetsk Cosmodrome,2009-029A,35008,Molniya,,,,3,2003-04-02,2010-04-01
Military Space Forces (VKS),Military/Commercial,Applied Mechanics (NPO),Molniya 3-53,Communications,2003-06-19,Molniya-M,Plesetsk Cosmodrome,2003-029A,27834,Molniya,4,48,2007-06-19,3,2003-04-02,2010-04-01
Military Space Forces (VKS),Military/Commercial,Applied Mechanics (NPO),Molniya-1T (Molniya 1-92),Communications,2003-04-02,Molniya-M,Plesetsk Cosmodrome,2003-011A,27707,Molniya,4,48,2007-04-02,3,2003-04-02,2010-04-01
Ministry of Defence,Military,Astrium,Skynet 4C,Communications,1990-08-30,Ariane 44LP,Guiana Space Center,1990-079A,20776,,7,84,1997-08-30,3,1990-08-30,2010-04-01
Ministry of Defence,Military,Astrium,Skynet 4E,Communications,1999-02-26,Ariane 44L,Guiana Space Center,1999-009B,25639,,7,84,2006-02-26,3,1990-08-30,2010-04-01
Ministry of Defence,Military,Astrium,Skynet 4F,Communications,2001-02-07,Ariane 44L,Guiana Space Center,2001-005B,26695,,7,84,2008-02-07,3,1990-08-30,2010-04-01
Ministry of Defence/British National Space Centre,Government,QinetiQ/Surrey Satellite Technology Ltd.,Topsat,Technology Development/Earth Observation,2005-10-27,Cosmos 3M,Plesetsk Cosmodrome,2005-043B,28891,Sun-Synchronous,,,,1,2005-10-27,2010-04-01
Ministry of Defence/Paradigm Secure Communications,Military,EADS Astrium,Skynet 5C,Communications,2008-06-12,Ariane 5ECA,Guiana Space Center,2008-030A,33055,,,,,1,2008-06-12,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 712 (Uragan M, Cosmos 2413)",Navigation/Global Positioning,2004-12-26,Proton-K,Baikonur Cosmodrome,2004-053A,28508,,7,84,2011-12-26,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,Glonass 714 (Cosmos 2419),Navigation/Global Positioning,2005-12-25,Proton-K,Baikonur Cosmodrome,2005-050A,28915,,7,84,2012-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 715 (Glonass 35-1, Cosmos 2424)",Navigation/Global Positioning,2006-12-25,Proton-K,Baikonur Cosmodrome,2006-062A,29670,,7,84,2013-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 716 (Glonass 35-2, Cosmos 2425)",Navigation/Global Positioning,2006-12-25,Proton-K,Baikonur Cosmodrome,2006-062B,29671,,7,84,2013-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 717 (Glonass 35-3, Cosmos 2426)",Navigation/Global Positioning,2006-12-25,Proton-K,Baikonur Cosmodrome,2006-062C,29672,,7,84,2013-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 718 (Glonass 36-1, Cosmos 2431)",Navigation/Global Positioning,2007-10-26,Proton-K,Baikonur Cosmodrome,2007-052A,32275,,7,84,2014-10-26,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 719 (Glonass 36-2, Cosmos 2432)",Navigation/Global Positioning,2007-10-26,Proton-K,Baikonur Cosmodrome,2007-052B,32276,,7,84,2014-10-26,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 720 (Glonass 36-3, Cosmos 2433)",Navigation/Global Positioning,2007-10-26,Proton-K,Baikonur Cosmodrome,2007-052C,32277,,7,84,2014-10-26,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 721 (Glonass 37-1, Cosmos 2434)",Navigation/Global Positioning,2007-12-25,Proton-M,Baikonur Cosmodrome,2007-065A,32393,,7,84,2014-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 722 (Glonass 37-2, Cosmos 2435)",Navigation/Global Positioning,2007-12-25,Proton-M,Baikonur Cosmodrome,2007-065B,32394,,7,84,2014-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 723 (Glonass 37-3, Cosmos 2436)",Navigation/Global Positioning,2007-12-25,Proton-M,Baikonur Cosmodrome,2007-065C,32395,,7,84,2014-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 724 (Glonass 38-1, Cosmos 2442)",Navigation/Global Positioning,2008-09-25,Proton-M,Baikonur Cosmodrome,2008-046A,33378,,7,84,2015-09-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 725 (Glonass 38-2, Cosmos 2443)",Navigation/Global Positioning,2008-09-25,Proton-M,Baikonur Cosmodrome,2008-046B,33379,,7,84,2015-09-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 726 (Glonass 38-3, Cosmos 2444)",Navigation/Global Positioning,2008-09-25,Proton-M,Baikonur Cosmodrome,2008-046C,33380,,7,84,2015-09-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 727 (Glonass 39-1, Cosmos 2447)",Navigation/Global Positioning,2008-12-25,Proton-M,Baikonur Cosmodrome,2008-067A,33466,,7,84,2015-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 728 (Glonass 39-2, Cosmos 2448)",Navigation/Global Positioning,2008-12-25,Proton-M,Baikonur Cosmodrome,2008-067B,33467,,7,84,2015-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 729 (Glonass 39-3, Cosmos 2449)",Navigation/Global Positioning,2008-12-25,Proton-M,Baikonur Cosmodrome,2008-067C,33468,,7,84,2015-12-25,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 730 (Glonass 41-1, Cosmos 2456)",Navigation/Global Positioning,2009-12-14,Proton-M,Baikonur Cosmodrome,2009-070A,36111,,7,84,2016-12-14,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 731 (Glonass 42-1, Cosmos 2459)",Navigation/Global Positioning,2010-03-01,Proton-M,Baikonur Cosmodrome,2010-007A,36400,,7,84,2017-03-01,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 732 (Glonass 42-3, Cosmos 2461)",Navigation/Global Positioning,2010-03-01,Proton-M,Baikonur Cosmodrome,2010-007C,36402,,7,84,2017-03-01,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 733 (Glonass 41-2, Cosmos 2457)",Navigation/Global Positioning,2009-12-14,Proton-M,Baikonur Cosmodrome,2009-070B,36112,,7,84,2016-12-14,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,NPO-PM,"Glonass 734 (Glonass 41-3, Cosmos 2458)",Navigation/Global Positioning,2009-12-14,Proton-M,Baikonur Cosmodrome,2009-070C,36113,,7,84,2016-12-14,56,1998-12-24,2010-04-01
Ministry of Defense,Military/Commercial,OAO-ISS,"Glonass 735 (Glonass 42-2, Cosmos 2460)",Navigation/Global Positioning,2010-03-01,Proton-M,Baikonur Cosmodrome,2010-007B,36401,,7,84,2017-03-01,56,1998-12-24,2010-04-01
Ministry of Defense,Military,TsSKB-Progress Samara Space Center and KB Arsenal,Lotos-S (Cosmos 2455),Reconnaissance,2009-11-20,Soyuz U,Plesetsk Cosmodrome,2009-063A,36095,Sun-Synchronous,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,"Israel Aircraft Industries (IAI), Missiles and Space Group",Ofeq 5,Remote Sensing/Reconnaissance,2002-05-28,Shavit,Palmachim Launch Complex,2002-025A,27434,Retrograde,4,48,2006-05-28,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Israel Aerospace Industries (IAI),Ofeq 7,Remote Sensing/Reconnaissance,2007-06-10,Shavit,Palmachim Launch Complex,2007-025A,31601,,5,60,2012-06-10,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus 93 (Cosmos 2389),Navigation,2002-05-28,Cosmos-3M,Plesetsk Cosmodrome,2002-026A,27436,Intermediate,5,60,2007-05-28,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus 94 (Cosmos 2398),Navigation,2003-06-04,Cosmos-3M,Plesetsk Cosmodrome,2003-023A,27818,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus-90 (Cosmos 2361),Navigation,1998-12-24,Cosmos-C,Plesetsk Cosmodrome,1998-076A,25590,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus-91 (Cosmos 2366),Navigation,1999-08-26,Cosmos-C,Plesetsk Cosmodrome,1999-045A,25892,Intermediate,5,60,2004-08-26,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus-92 (Cosmos 2378),Navigation,2001-06-08,Cosmos-C,Plesetsk Cosmodrome,2001-023A,26818,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus-95 (Cosmos 2407),Navigation,2004-07-22,Kosmos-3M,Plesetsk Cosmodrome,2004-028A,28380,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus-96 (Cosmos 2414),Navigation,2005-01-20,Kosmos-3M,Plesetsk Cosmodrome,2005-002A,28521,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Parus-97 (Cosmos 2429),Navigation,2007-09-11,Kosmos-3M,Plesetsk Cosmodrome,2007-038A,32052,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Information Satellite Systems (formerly NPO-PM),Parus-98 (Cosmos 2454),Navigation,2009-07-21,Kosmos-3M,Plesetsk Cosmodrome,2009-039A,35635,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Applied Mechanics (NPO),"Potok 11/Geizer (Cosmos-2371, Geizer 22L)",Communications,2000-07-04,Proton K,Baikonur Cosmodrome,2000-036A,26394,,5,60,2005-07-04,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Lavochkin,"Prognoz (US-KMO, Cosmos-2440)",Early Warning,2008-06-27,Proton-K,Baikonur Cosmodrome,2008-033A,33108,,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Lavochkin,"Prognoz-13 (US-KMO, Cosmos-2379)",Early Warning,2001-08-24,Proton-K,Baikonur Cosmodrome,2001-037A,26892,,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Applied Mechanics (NPO),"Raduga 1-8 (Globus 18-L, Cosmos 2434)",Communications,2007-12-09,Proton-M,Baikonur Cosmodrome,2007-058A,32373,,5,60,2012-12-09,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Applied Mechanics (NPO),Raduga 1-M1 (Cosmos 2450),Communications,2009-02-28,Proton K,Baikonur Cosmodrome,2009-010A,34264,,5,60,2014-02-28,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Applied Mechanics (NPO),Raduga 1-M2 (Raduga 1-9),Communications,2010-01-28,Proton-M,Baikonur Cosmodrome,2010-002A,36358,,5,60,2015-01-28,56,1998-12-24,2010-04-01
Ministry of Defense,Military,Israel Aircraft Industries (IAI),RISAT-2 (Radar Imaging Satellite 2),Surveillance,2009-04-20,PSLV-C12,Satish Dhawan Space Center,2009-019A,34807,,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO-PM,Rodnik-1 (Cosmos 2416),Communications,2005-12-21,Kosmos-3M,Plesetsk Cosmodrome,2005-048B,28909,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2384),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058A,27055,Intermediate,3,36,2004-12-27,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2385),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058B,27056,Intermediate,3,36,2004-12-27,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2386),Communications,2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,2001-058C,27057,Intermediate,3,36,2004-12-27,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2390),Communications,2002-07-08,Cosmos-3M,Plesetsk Cosmodrome,2002-036A,27464,Intermediate,3,36,2005-07-08,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2391),Communications,2002-07-08,Cosmos-3M,Plesetsk Cosmodrome,2002-036B,27465,Intermediate,3,36,2005-07-08,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2400),Communications,2003-08-19,Cosmos-3M,Plesetsk Cosmodrome,2003-037A,27868,Intermediate,3,36,2006-08-19,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2401),Communications,2003-08-19,Cosmos-3M,Plesetsk Cosmodrome,2003-037B,27869,Intermediate,3,36,2006-08-19,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2408),Communications,2004-09-23,Cosmos-3M,Plesetsk Cosmodrome,2004-037A,28419,Intermediate,3,36,2007-09-23,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Strela 3 (Cosmos-2409),Communications,2004-09-23,Cosmos-3M,Plesetsk Cosmodrome,2004-037B,28420,Intermediate,3,36,2007-09-23,56,1998-12-24,2010-04-01
Ministry of Defense,Military,KB Yuznoye,Tselina-2 (Cosmos 2428),Electronic surveillance,2007-06-29,Zenit-2M,Baikonur Cosmodrome,2007-029A,31792,Intermediate,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 87 (Cosmos-2422),Early Warning,2006-07-21,Molniya-M,Plesetsk Cosmodrome,2006-030A,29260,Molniya,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 88 (Cosmos-2430),Early Warning,2007-10-23,Molniya-M,Plesetsk Cosmodrome,2007-049A,32268,Molniya,,,,56,1998-12-24,2010-04-01
Ministry of Defense,Military,NPO Lovochkin,US-KS Oko 89 (Cosmos-2446),Early Warning,2008-12-02,Molniya-M,Plesetsk Cosmodrome,2008-062A,33447,Molniya,,,,56,1998-12-24,2010-04-01
Ministry of Defense/General Delegation for Ordnance (DGA),Military,EADS Astrium,SPIRALE-A (Système Préparatoire Infra-Rouge pour l'Alerte),Technology Development,2009-02-11,Ariane 5 ECA,Guiana Space Center,2009-008C,33751,,,,,2,2009-02-11,2010-04-01
Ministry of Defense/General Delegation for Ordnance (DGA),Military,EADS Astrium,SPIRALE-B (Système Préparatoire Infra-Rouge pour l'Alerte),Technology Development,2009-02-11,Ariane 5 ECA,Guiana Space Center,2009-008D,33752,,,,,2,2009-02-11,2010-04-01
Ministry of Defense/Paradigm Secure Communications (wholly owned by EADS Astrium),Military,EADS Astrium,Skynet 5A,Communications,2007-03-11,Ariane 5 ECA,Guiana Space Center,2007-007B,30794,,15,180,2022-03-11,2,2007-03-11,2010-04-01
Ministry of Defense/Paradigm Secure Communications (wholly owned by EADS Astrium),Military,EADS Astrium,Skynet 5B,Communications,2007-11-14,Ariane 5,Guiana Space Center,2007-056C,32294,,15,180,2022-11-14,2,2007-03-11,2010-04-01
Ministry of Defense/XTAR,Military/Government,Space Systems/Loral,XTAR-EUR,Communications,2005-02-12,Ariane 5-ECA,Guiana Space Center,2005-005A,28542,,15,180,2020-02-12,1,2005-02-12,2010-04-01
Ministry of Education,Government,Indian Space Research Organization (ISRO),Edusat (GSAT-3),Communications,2004-09-20,GSLV (F04),Satish Dhawan Space Centre,2004-036A,28417,,7,84,2011-09-20,1,2004-09-20,2010-04-01
Ministry of Information Technology and Telecommunications,Government/Commercial,Boeing Satellite Systems,"Paksat-1 (Palapa C1, Anatolia 1)",Communications,1996-01-31,Atlas 2AS,Cape Canaveral,1996-006A,23779,,15,180,2011-01-31,1,1996-01-31,2010-04-01
Ministry of Science and Technology,Government,Great Wall Industry Corp.,VeneSat 1 (Simon Bolivar),Communications,2008-10-29,CZ-3B,Xichang Satellite Launch Center,2008-055A,33414,,15,180,2023-10-29,1,2008-10-29,2010-04-01
Missile Defense Agency,Military,General Dynamics,NFIRE (Near Field InfraRed Experiment),Technology Development,2007-04-24,Minotaur 1,Wallops Island Flight Facility,2007-014A,31140,,,,,1,2007-04-24,2010-04-01
Missile Defense Agency (MDA),Military,Northrop Grumman,"STSS ATRR (Space Tracking and Surveillance System Advanced Technology Risk Reduction Satellite, USA 205)",Technology Development,2009-05-05,Delta 2,Vandenberg AFB,2009-023A,34903,Sun-Synchronous,,,,3,2009-05-05,2010-04-01
Missile Defense Agency (MDA),Military,Northrop Grumman,STSS Demo-1 (Space Tracking and Surveillance System Demonstrator),Technology Development,2009-09-25,Delta 2,Cape Canaveral,2009-052A,35937,,,,,3,2009-05-05,2010-04-01
Missile Defense Agency (MDA),Military,Northrop Grumman,STSS Demo-2 (Space Tracking and Surveillance System Demonstrator),Technology Development,2009-09-25,Delta 2,Cape Canaveral,2009-052B,35938,,,,,3,2009-05-05,2010-04-01
"Mission and Science Operations Center, UC Berkeley/NASA",Government/Civil,"University of California, Berkeley",FAST (Fast Auroral SnapshoT),Astrophysics,1996-08-21,Pegasus,Vandenberg AFB,1996-049A,24285,,1,12,1997-08-21,1,1996-08-21,2010-04-01
Mobile Broadcasting Corporation (MBCO)/SK Telecom,Commercial,Space Systems/Loral,MBSat (Mobile Broadcasting Satellite),Communications,2004-03-13,Atlas 3,Cape Canaveral,2004-007A,28184,,12,144,2016-03-13,1,2004-03-13,2010-04-01
Mobile Satellite Ventures,Commercial,Spar Aerospace,MSAT 1,Communications,1996-04-20,Ariane 42P,Guiana Space Center,1996-022A,23846,,12,144,2008-04-20,2,1995-04-07,2010-04-01
Mobile Satellite Ventures,Commercial,Hughes Communications Inc.,"MSAT 2 (AMSC-1, ACTel-1)",Communications,1995-04-07,Atlas 2A,Cape Canaveral,1995-019A,23553,,10,120,2005-04-07,2,1995-04-07,2010-04-01
Moscow State University (MSU),Civil,Polyot/Moscow State University,Tatiana-2 (Universitetskij 2),Earth Observation,2009-09-17,Soyuz 2-1b,Baikonur Cosmodrome,2009-049D,35868,Sun-Synchronous,,,,1,2009-09-17,2010-04-01
Mozhaisky Space Engineering Academy,Civil,Mozhaiskiy Space Engineering Academy,Mozhayets 4 (RS-22),Technology Development,2003-09-27,Kosmos-3M,Plesetsk Cosmodrome,2003-042D,27942,Sun-Synchronous,,,,1,2003-09-27,2010-04-01
Nahuelsat S.A.,Commercial,Aerospatiale,Nahuel 1 (Nahuel 1A),Communications,1997-01-30,Ariane 44L,Guiana Space Center,1997-002B,24714,,,,,1,1997-01-30,2010-04-01
NASA - Earth Science Enterprise/Japan Meteorological Agency/Brazilian Space Agency,Government,NASA/Jet Propulsion Laboratory/Japan Aerospace Exploration Agency/Equatorial Systems (Brazil),"EOS-PM Aqua (Advanced Microwave Scanning Radiometer for EOS, EOS PM-1)",Earth Observation,2002-05-04,Delta,Vandenberg AFB,2002-022A,27424,Sun-Synchronous,6,72,2008-05-04,1,2002-05-04,2010-04-01
NASA Earth Science Office,Government,Swales Aerospace,EO-1 (Earth Observing 1),Earth Observation/Research,2000-11-21,Delta-2,Vandenberg AFB,2000-075A,26619,Sun-Synchronous,5,60,2005-11-21,1,2000-11-21,2010-04-01
"NASA Earth Science Office/Laboratory for Atmospheric and Space Physics, Univ. of Colorado",Government/Civil,Orbital Sciences Corp.,SORCE (SOlar Radiation and Climate Experiment),Astrophysics,2003-01-25,Pegasus XL,Cape Canaveral,2003-004A,27651,Intermediate,6,72,2009-01-25,1,2003-01-25,2010-04-01
NASA Goddard Space Flight Center,Government,TRW Space and Electronics,Chandra X-Ray Observatory (CXO),Astrophysics,1999-07-23,Space Shuttle (STS 93),Cape Canaveral,1999-040B,25867,Deep Highly Eccentric,5,60,2004-07-23,1,1999-07-23,2010-04-01
"NASA Goddard Space Flight Center, Jet Propulsion Laboratory",Government,Orbital Sciences Corp.,AcrimSat (Active Cavity Radiometer Irradiance Monitor),Solar Physics,1999-12-21,Taurus,Vandenberg AFB,1999-070B,26033,Sun-Synchronous,5,60,2004-12-21,1,1999-12-21,2010-04-01
NASA/Ames Research Center,Government,NASA/Ames Research Center,GeneSat-1,Scientific Research,2006-12-16,Minotaur-1,Wallops Island Flight Facility,2006-058C,29655,,,,,1,2006-12-16,2010-04-01
"NASA/Applied Physics Laboratory, Johns Hopkins",Government/Civil,"Applied Physics Laboratory, Johns Hopkins",TIMED (Thermosphere • Ionosphere • Mesosphere • Energetics and Dynamics),Astrophysics,2001-12-07,Delta 2,Vandenberg AFB,2001-055B,26998,Intermediate,2,24,2003-12-07,1,2001-12-07,2010-04-01
NASA/Centre National d'Etudes Spatiales (CNES),Government,Astrium,Jason 1,Earth Science,2001-12-07,Delta 2,Vandenberg AFB,2001-055A,26997,Intermediate,5,60,2006-12-07,1,2001-12-07,2010-04-01
NASA/Centre National d'Etudes Spatiales (CNES)/NOAA/EUMETSAT,Government,Thales Alenia Space,Jason 2,Earth Science,2008-06-20,Delta 2,Vandenberg AFB,2008-032A,33105,Intermediate,5,60,2013-06-20,1,2008-06-20,2010-04-01
NASA/Colorado State University,Government/Civil,NASA Jet Propulsion Laboratory,Cloudsat,Earth Science,2006-04-28,Delta 2,Vandenberg AFB,2006-016A,29107,Sun-Synchronous,2,24,2008-04-28,1,2006-04-28,2010-04-01
NASA/Goddard Space Flight Center,Government,Orbital Sciences Corp.,Interstellar Boundary EXplorer (IBEX),Space Physics,2008-10-19,Pegasus XL,Kwajalein Island,2008-051A,33401,Deep Highly Eccentric,,,,1,2008-10-19,2010-04-01
NASA/GSFC,Government,General Dynamics,Fermi Gamma-Ray Space Telescope,Astrophysics,2008-06-11,Delta 2,Cape Canaveral,2008-029A,33053,,,,,1,2008-06-11,2010-04-01
